System ID,,"4483J11304"
Method name only,,"Tension_Round_NEW"
Test type,,"Tension"
Sample file name,,"N02D4340T400C"
Last test date,,"10/13/2025"
Last test time,,"6:11:27 PM"
Course,,"NPRE 432"
Lab Section Number,,"02"
Group,,"D"
Material,,"4340"
Heat Treatment,,"T400C"
Other Information,,""
Crosshead Speed,(mm/min),"4.00"
Geometry,,"Circular"
Gage Diameter,(mm),"7.09"
Grip Diameter,(mm),"12.55"
Rockwell Hardness,,"14.0"
Rockwell Scale,,"HRC"
Extensometer Gage Length,(mm),"25.40"
Final Gage Diameter,(mm),"5.53"
Fracture Notes and Location,,""
Notes During Test,,""

Results Table 1
,,"1"
Maximum Force,(kN),"56.79"
Maximum Strain,(%),"12.13"

Time,Displacement,Force,Strain 1
"17.50","1.16","16.18","0.001858"
"18.00","1.19","16.51","0.001909"
"18.50","1.23","16.84","0.001958"
"19.00","1.26","17.18","0.001994"
"19.50","1.29","17.52","0.002031"
"20.00","1.33","17.85","0.002076"
"20.50","1.36","18.18","0.002121"
"21.00","1.39","18.50","0.002159"
"21.50","1.43","18.83","0.002196"
"22.00","1.46","19.16","0.002237"
"22.50","1.49","19.49","0.002271"
"23.00","1.53","19.83","0.002316"
"23.50","1.56","20.15","0.002359"
"24.00","1.59","20.48","0.002399"
"24.50","1.63","20.81","0.002441"
"25.00","1.66","21.14","0.002483"
"25.50","1.69","21.46","0.002527"
"26.00","1.73","21.79","0.002558"
"26.50","1.76","22.12","0.002605"
"27.00","1.79","22.45","0.002646"
"27.50","1.83","22.78","0.002683"
"28.00","1.86","23.10","0.002725"
"28.50","1.89","23.42","0.002760"
"29.00","1.93","23.74","0.002795"
"29.50","1.96","24.06","0.002844"
"30.00","1.99","24.38","0.002889"
"30.50","2.03","24.69","0.002919"
"31.00","2.06","25.00","0.002962"
"31.50","2.09","25.32","0.002996"
"32.00","2.13","25.63","0.003038"
"32.50","2.16","25.94","0.003082"
"33.00","2.19","26.26","0.003113"
"33.50","2.23","26.57","0.003152"
"34.00","2.26","26.87","0.003194"
"34.50","2.29","27.17","0.003224"
"35.00","2.33","27.45","0.003262"
"35.50","2.36","27.72","0.003289"
"36.00","2.39","27.98","0.003329"
"36.50","2.43","28.22","0.003363"
"37.00","2.46","28.42","0.003382"
"37.50","2.49","28.60","0.003407"
"38.00","2.53","28.76","0.003426"
"38.50","2.56","28.90","0.003433"
"39.00","2.59","29.03","0.003458"
"39.50","2.63","29.16","0.003477"
"40.00","2.66","29.30","0.003487"
"40.50","2.69","29.46","0.003513"
"41.00","2.73","29.63","0.003535"
"41.50","2.76","29.83","0.003560"
"42.00","2.79","30.06","0.003590"
"42.50","2.83","30.29","0.003608"
"43.00","2.86","30.57","0.003650"
"43.50","2.89","30.88","0.003686"
"44.00","2.93","31.20","0.003721"
"44.50","2.96","31.54","0.003763"
"45.00","2.99","31.89","0.003810"
"45.50","3.03","32.25","0.003858"
"46.00","3.06","32.62","0.003900"
"46.50","3.09","32.99","0.003944"
"47.00","3.13","33.38","0.003992"
"47.50","3.16","33.77","0.004039"
"48.00","3.19","34.16","0.004095"
"48.50","3.23","34.56","0.004141"
"49.00","3.26","34.96","0.004194"
"49.50","3.29","35.37","0.004237"
"50.00","3.33","35.79","0.004294"
"50.50","3.36","36.20","0.004349"
"51.00","3.39","36.63","0.004400"
"51.50","3.43","37.05","0.004458"
"52.00","3.46","37.48","0.004513"
"52.50","3.49","37.90","0.004565"
"53.00","3.53","38.34","0.004623"
"53.50","3.56","38.77","0.004680"
"54.00","3.59","39.22","0.004741"
"54.50","3.63","39.65","0.004799"
"55.00","3.66","40.08","0.004856"
"55.50","3.69","40.53","0.004919"
"56.00","3.73","40.98","0.004979"
"56.50","3.76","41.43","0.005052"
"57.00","3.79","41.88","0.005111"
"57.50","3.83","42.34","0.005178"
"58.00","3.86","42.79","0.005244"
"58.50","3.89","43.25","0.005313"
"59.00","3.93","43.71","0.005377"
"59.50","3.96","44.17","0.005444"
"60.00","3.99","44.63","0.005522"
"60.50","4.03","45.09","0.005589"
"61.00","4.06","45.55","0.005665"
"61.50","4.09","46.01","0.005741"
"62.00","4.13","46.47","0.005825"
"62.50","4.16","46.93","0.005909"
"63.00","4.19","47.39","0.006003"
"63.50","4.23","47.82","0.006109"
"64.00","4.26","48.26","0.006258"
"64.50","4.29","48.64","0.006456"
"65.00","4.33","48.96","0.006754"
"65.50","4.36","49.25","0.007103"
"66.00","4.39","49.55","0.007433"
"66.50","4.43","49.87","0.007741"
"67.00","4.46","50.22","0.008023"
"67.50","4.49","50.56","0.008298"
"68.00","4.53","50.89","0.008584"
"68.50","4.56","51.22","0.008875"
"69.00","4.59","51.54","0.009172"
"69.50","4.63","51.85","0.009485"
"70.00","4.66","52.17","0.009812"
"70.50","4.69","52.46","0.01015"
"71.00","4.73","52.75","0.01050"
"71.50","4.76","53.03","0.01087"
"72.00","4.79","53.29","0.01126"
"72.50","4.83","53.55","0.01166"
"73.00","4.86","53.80","0.01208"
"73.50","4.89","54.03","0.01253"
"74.00","4.93","54.26","0.01299"
"74.50","4.96","54.47","0.01347"
"75.00","4.99","54.66","0.01397"
"75.50","5.03","54.85","0.01448"
"76.00","5.06","55.04","0.01502"
"76.50","5.09","55.20","0.01559"
"77.00","5.13","55.36","0.01617"
"77.50","5.16","55.50","0.01676"
"78.00","5.19","55.63","0.01738"
"78.50","5.23","55.77","0.01801"
"79.00","5.26","55.88","0.01867"
"79.50","5.29","55.99","0.01934"
"80.00","5.33","56.09","0.02004"
"80.50","5.36","56.18","0.02075"
"81.00","5.39","56.26","0.02147"
"81.50","5.43","56.35","0.02222"
"82.00","5.46","56.42","0.02298"
"82.50","5.49","56.48","0.02377"
"83.00","5.53","56.55","0.02457"
"83.50","5.56","56.59","0.02540"
"84.00","5.59","56.64","0.02624"
"84.50","5.63","56.68","0.02711"
"85.00","5.66","56.72","0.02799"
"85.50","5.69","56.75","0.02890"
"86.00","5.73","56.77","0.02984"
"86.50","5.76","56.77","0.03080"
"87.00","5.79","56.79","0.03179"
"87.50","5.83","56.78","0.03281"
"88.00","5.86","56.77","0.03388"
"88.50","5.89","56.75","0.03498"
"89.00","5.93","56.70","0.03613"
"89.50","5.96","56.64","0.03734"
"90.00","5.99","56.56","0.03858"
"90.50","6.03","56.45","0.03989"
"91.00","6.06","56.31","0.04125"
"91.50","6.09","56.15","0.04265"
"92.00","6.13","55.95","0.04409"
"92.50","6.16","55.74","0.04557"
"93.00","6.19","55.52","0.04706"
"93.50","6.23","55.27","0.04856"
"94.00","6.26","55.02","0.05008"
"94.50","6.29","54.76","0.05161"
"95.00","6.33","54.49","0.05315"
"95.50","6.36","54.22","0.05469"
"96.00","6.39","53.94","0.05623"
"96.50","6.43","53.67","0.05778"
"97.00","6.46","53.39","0.05934"
"97.50","6.49","53.11","0.06090"
"98.00","6.53","52.82","0.06245"
"98.50","6.56","52.55","0.06400"
"99.00","6.59","52.27","0.06556"
"99.50","6.63","51.99","0.06713"
"100.00","6.66","51.71","0.06870"
"100.50","6.69","51.43","0.07025"
"101.00","6.73","51.15","0.07181"
"101.50","6.76","50.87","0.07338"
"102.00","6.79","50.59","0.07494"
"102.50","6.83","50.32","0.07649"
"103.00","6.86","50.04","0.07805"
"103.50","6.89","49.75","0.07962"
"104.00","6.93","49.48","0.08118"
"104.50","6.96","49.19","0.08274"
"105.00","6.99","48.91","0.08429"
"105.50","7.03","48.64","0.08584"
"106.00","7.06","48.34","0.08743"
"106.50","7.09","48.05","0.08901"
"107.00","7.13","47.76","0.09059"
"107.50","7.16","47.47","0.09217"
"108.00","7.19","47.17","0.09375"
"108.50","7.23","46.87","0.09534"
"109.00","7.26","46.57","0.09693"
"109.50","7.29","46.27","0.09851"
"110.00","7.33","45.97","0.1001"
"110.50","7.36","45.65","0.1017"
"111.00","7.39","45.34","0.1033"
"111.50","7.43","45.02","0.1049"
"112.00","7.46","44.70","0.1065"
"112.50","7.49","44.37","0.1081"
"113.00","7.53","44.03","0.1098"
"113.50","7.56","43.70","0.1114"
"114.00","7.59","43.37","0.1130"
"114.50","7.63","43.01","0.1147"
"115.00","7.66","42.66","0.1163"
"115.50","7.69","42.30","0.1180"
"116.00","7.73","41.93","0.1196"
"116.50","7.76","41.56","0.1213"
"116.93","7.79","24.33","0.09916"

